Date,Hour,Neighborhood,Cases,Deaths,Recovered
2020-04-30,18:00:00,PADRE MIGUEL,35,6,23
2020-04-30,18:00:00,PAQUETA,1,0,1
2020-04-30,18:00:00,PARADA DE LUCAS,14,0,11
2020-04-30,18:00:00,PARQUE ANCHIETA,6,0,5
2020-04-30,18:00:00,PAVUNA,54,5,32
2020-04-30,18:00:00,PECHINCHA,32,5,16
2020-04-30,18:00:00,PEDRA DE GUARATIBA,9,2,6
2020-04-30,18:00:00,PENHA,56,3,29
2020-04-30,18:00:00,PENHA CIRCULAR,20,2,12
2020-04-30,18:00:00,PIEDADE,38,7,17
2020-04-30,18:00:00,PILARES,15,1,12
2020-04-30,18:00:00,PITANGUEIRAS,5,1,3
2020-04-30,18:00:00,PORTUGUESA,19,2,10
2020-04-30,18:00:00,PRACA DA BANDEIRA,8,1,5
2020-04-30,18:00:00,PRACA SECA,31,1,26
2020-04-30,18:00:00,PRAIA DA BANDEIRA,4,0,4
2020-04-30,18:00:00,QUINTINO BOCAIUVA,12,2,6
2020-04-30,18:00:00,RAMOS,42,3,27
2020-04-30,18:00:00,REALENGO,108,19,65
2020-04-30,18:00:00,RECREIO DOS BANDEIRANTES,88,11,55
2020-04-30,18:00:00,RIACHUELO,9,1,4
2020-04-30,18:00:00,RIBEIRA,3,1,2
2020-04-30,18:00:00,RICARDO ALBUQUERQUE,12,0,6
2020-04-30,18:00:00,RIO COMPRIDO,39,6,22
2020-04-30,18:00:00,ROCHA,9,0,7
2020-04-30,18:00:00,ROCHA MIRANDA,30,2,19
2020-04-30,18:00:00,ROCINHA,71,8,54
2020-04-30,18:00:00,SAMPAIO,6,1,4
2020-04-30,18:00:00,SANTA CRUZ,76,17,41
2020-04-30,18:00:00,SANTA TERESA,28,2,24
2020-04-30,18:00:00,SANTISSIMO,33,4,20
2020-04-30,18:00:00,SANTO CRISTO,14,2,9
2020-04-30,18:00:00,SAO CONRADO,34,1,30
2020-04-30,18:00:00,SAO CRISTOVAO,32,2,22
2020-04-30,18:00:00,SAO FRANCISCO XAVIER,3,1,2
2020-04-30,18:00:00,SAUDE,1,0,1
2020-04-30,18:00:00,SENADOR CAMARA,26,3,19
2020-04-30,18:00:00,SENADOR VASCONCELOS,15,2,9
2020-04-30,18:00:00,SEPETIBA,16,5,8
2020-04-30,18:00:00,TANQUE,14,3,7
2020-04-30,18:00:00,TAQUARA,74,2,46
2020-04-30,18:00:00,TAUA,23,2,13
2020-04-30,18:00:00,TIJUCA,196,19,118
2020-04-30,18:00:00,TODOS OS SANTOS,11,1,7
2020-04-30,18:00:00,TOMAS COELHO,12,2,8
2020-04-30,18:00:00,TURIACU,3,0,2
2020-04-30,18:00:00,URCA,8,0,6
2020-04-30,18:00:00,VARGEM GRANDE,10,0,6
2020-04-30,18:00:00,VARGEM PEQUENA,4,2,2
2020-04-30,18:00:00,VAZ LOBO,19,2,11
2020-04-30,18:00:00,VICENTE DE CARVALHO,21,4,15
2020-04-30,18:00:00,VIDIGAL,9,1,2
2020-04-30,18:00:00,VIGARIO GERAL,26,6,15
2020-04-30,18:00:00,VILA DA PENHA,28,6,15
2020-04-30,18:00:00,VILA ISABEL,81,9,46
2020-04-30,18:00:00,VILA KENNEDY,2,1,1
2020-04-30,18:00:00,VILA KOSMOS,9,0,6
2020-04-30,18:00:00,VILA VALQUEIRE,34,2,19
2020-04-30,18:00:00,VISTA ALEGRE,13,1,6
2020-04-30,18:00:00,ZUMBI,1,0,1
2020-05-01,18:00:00,ABOLICAO,15,4,8
2020-05-01,18:00:00,ACARI,13,3,7
2020-05-01,18:00:00,AGUA SANTA,2,0,2
2020-05-01,18:00:00,ALTO DA BOA VISTA,8,1,5
2020-05-01,18:00:00,ANCHIETA,46,1,34
2020-05-01,18:00:00,ANDARAI,28,2,19
2020-05-01,18:00:00,ANIL,31,0,24
2020-05-01,18:00:00,BANCARIOS,9,2,5
2020-05-01,18:00:00,BANGU,142,24,89
2020-05-01,18:00:00,BARRA DA TIJUCA,303,17,239
2020-05-01,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-01,18:00:00,BARROS FILHO,14,2,9
2020-05-01,18:00:00,BENFICA,24,5,14
2020-05-01,18:00:00,BENTO RIBEIRO,25,2,18
2020-05-01,18:00:00,BONSUCESSO,76,10,44
2020-05-01,18:00:00,BOTAFOGO,160,9,122
2020-05-01,18:00:00,BRAS DE PINA,41,5,30
2020-05-01,18:00:00,CACHAMBI,26,0,20
2020-05-01,18:00:00,CACUIA,11,2,7
2020-05-01,18:00:00,CAJU,8,2,5
2020-05-01,18:00:00,CAMORIM,4,0,3
2020-05-01,18:00:00,CAMPINHO,12,1,6
2020-05-01,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-01,18:00:00,CAMPO GRANDE,212,31,119
2020-05-01,18:00:00,CASCADURA,14,1,9
2020-05-01,18:00:00,CATETE,25,2,18
2020-05-01,18:00:00,CATUMBI,12,1,8
2020-05-01,18:00:00,CAVALCANTE,8,1,6
2020-05-01,18:00:00,CENTRO,63,4,47
2020-05-01,18:00:00,CIDADE DE DEUS,20,4,10
2020-05-01,18:00:00,CIDADE NOVA,1,0,1
2020-05-01,18:00:00,CIDADE UNIVERSITARIA,4,0,3
2020-05-01,18:00:00,COCOTA,3,1,1
2020-05-01,18:00:00,COELHO NETO,26,5,19
2020-05-01,18:00:00,COLEGIO,26,2,19
2020-05-01,18:00:00,COMPLEXO DO ALEMAO,4,0,4
2020-05-01,18:00:00,COPACABANA,285,34,200
2020-05-01,18:00:00,CORDOVIL,28,3,19
2020-05-01,18:00:00,COSME VELHO,9,1,8
2020-05-01,18:00:00,COSMOS,28,4,20
2020-05-01,18:00:00,COSTA BARROS,21,1,16
2020-05-01,18:00:00,CURICICA,22,3,13
2020-05-01,18:00:00,DEL CASTILHO,20,1,14
2020-05-01,18:00:00,DEODORO,12,1,7
2020-05-01,18:00:00,ENCANTADO,9,2,2
2020-05-01,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-01,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-01,18:00:00,ENGENHO DE DENTRO,31,3,21
2020-05-01,18:00:00,ENGENHO NOVO,48,4,35
2020-05-01,18:00:00,ESTACIO,14,1,6
2020-05-01,18:00:00,FLAMENGO,88,9,65
2020-05-01,18:00:00,FORA DO MUNICIPIO,167,1,154
2020-05-01,18:00:00,FREGUESIA-ILHA,23,2,19
2020-05-01,18:00:00,FREGUESIA-JPA,48,3,32
2020-05-01,18:00:00,GALEAO,8,3,5
2020-05-01,18:00:00,GAMBOA,2,0,2
2020-05-01,18:00:00,GARDENIA AZUL,14,5,6
2020-05-01,18:00:00,GAVEA,37,5,25
2020-05-01,18:00:00,GLORIA,9,1,6
2020-05-01,18:00:00,GRAJAU,30,3,23
2020-05-01,18:00:00,GUADALUPE,27,2,18
2020-05-01,18:00:00,GUARATIBA,29,4,16
2020-05-01,18:00:00,HIGIENOPOLIS,13,1,11
2020-05-01,18:00:00,HONORIO GURGEL,12,1,8
2020-05-01,18:00:00,HUMAITA,22,0,18
2020-05-01,18:00:00,INDEFINIDO,729,1,292
2020-05-01,18:00:00,INHAUMA,43,8,27
2020-05-01,18:00:00,INHOAIBA,15,2,8
2020-05-01,18:00:00,IPANEMA,122,10,94
2020-05-01,18:00:00,IRAJA,73,9,51
2020-05-01,18:00:00,ITANHANGA,31,4,22
2020-05-01,18:00:00,JACARE,19,3,7
2020-05-01,18:00:00,JACAREPAGUA,114,13,82
2020-05-01,18:00:00,JACAREZINHO,4,0,1
2020-05-01,18:00:00,JARDIM AMERICA,31,3,22
2020-05-01,18:00:00,JARDIM BOTANICO,46,3,35
2020-05-01,18:00:00,JARDIM CARIOCA,20,3,12
2020-05-01,18:00:00,JARDIM GUANABARA,35,3,22
2020-05-01,18:00:00,JARDIM SULACAP,11,3,6
2020-05-01,18:00:00,JOA,2,0,2
2020-05-01,18:00:00,LAGOA,67,1,59
2020-05-01,18:00:00,LARANJEIRAS,54,8,40
2020-05-01,18:00:00,LEBLON,139,6,115
2020-05-01,18:00:00,LEME,20,3,15
2020-05-01,18:00:00,LINS DE VASCONCELOS,16,1,13
2020-05-01,18:00:00,MADUREIRA,24,1,13
2020-05-01,18:00:00,MAGALHAES BASTOS,11,2,8
2020-05-01,18:00:00,MANGUEIRA,22,2,11
2020-05-01,18:00:00,MANGUINHOS,20,1,12
2020-05-01,18:00:00,MARACANA,26,4,16
2020-05-01,18:00:00,MARE,28,6,15
2020-05-01,18:00:00,MARECHAL HERMES,38,1,28
2020-05-01,18:00:00,MARIA DA GRACA,3,1,2
2020-05-01,18:00:00,MEIER,73,2,58
2020-05-01,18:00:00,MONERO,2,0,1
2020-05-01,18:00:00,OLARIA,44,4,32
2020-05-01,18:00:00,OSWALDO CRUZ,20,2,14
2020-05-01,18:00:00,PACIENCIA,45,8,23
2020-05-01,18:00:00,PADRE MIGUEL,38,6,24
2020-05-01,18:00:00,PAQUETA,1,0,1
2020-05-01,18:00:00,PARADA DE LUCAS,16,0,11
2020-05-01,18:00:00,PARQUE ANCHIETA,6,0,6
2020-05-01,18:00:00,PAVUNA,59,5,33
2020-05-01,18:00:00,PECHINCHA,34,5,22
2020-05-01,18:00:00,PEDRA DE GUARATIBA,10,2,6
2020-05-01,18:00:00,PENHA,61,4,33
2020-05-01,18:00:00,PENHA CIRCULAR,21,2,13
2020-05-01,18:00:00,PIEDADE,40,7,19
2020-05-01,18:00:00,PILARES,15,1,13
2020-05-01,18:00:00,PITANGUEIRAS,7,3,4
2020-05-01,18:00:00,PORTUGUESA,20,1,16
2020-05-01,18:00:00,PRACA DA BANDEIRA,9,1,5
2020-05-01,18:00:00,PRACA SECA,33,1,26
2020-05-01,18:00:00,PRAIA DA BANDEIRA,4,0,4
2020-05-01,18:00:00,QUINTINO BOCAIUVA,13,2,9
2020-05-01,18:00:00,RAMOS,45,3,29
2020-05-01,18:00:00,REALENGO,112,23,69
2020-05-01,18:00:00,RECREIO DOS BANDEIRANTES,88,11,56
2020-05-01,18:00:00,RIACHUELO,9,1,5
2020-05-01,18:00:00,RIBEIRA,3,1,2
2020-05-01,18:00:00,RICARDO ALBUQUERQUE,12,0,6
2020-05-01,18:00:00,RIO COMPRIDO,41,6,24
2020-05-01,18:00:00,ROCHA,10,0,9
2020-05-01,18:00:00,ROCHA MIRANDA,32,3,18
2020-05-01,18:00:00,ROCINHA,74,9,55
2020-05-01,18:00:00,SAMPAIO,7,1,4
2020-05-01,18:00:00,SANTA CRUZ,89,22,46
2020-05-01,18:00:00,SANTA TERESA,28,2,24
2020-05-01,18:00:00,SANTISSIMO,34,4,21
2020-05-01,18:00:00,SANTO CRISTO,14,2,9
2020-05-01,18:00:00,SAO CONRADO,34,1,30
2020-05-01,18:00:00,SAO CRISTOVAO,33,2,26
2020-05-01,18:00:00,SAO FRANCISCO XAVIER,3,1,2
2020-05-01,18:00:00,SAUDE,1,0,1
2020-05-01,18:00:00,SENADOR CAMARA,28,3,19
2020-05-01,18:00:00,SENADOR VASCONCELOS,15,2,10
2020-05-01,18:00:00,SEPETIBA,17,5,8
2020-05-01,18:00:00,TANQUE,15,4,7
2020-05-01,18:00:00,TAQUARA,77,2,55
2020-05-01,18:00:00,TAUA,25,2,14
2020-05-01,18:00:00,TIJUCA,201,21,122
2020-05-01,18:00:00,TODOS OS SANTOS,13,1,8
2020-05-01,18:00:00,TOMAS COELHO,12,2,9
2020-05-01,18:00:00,TURIACU,3,0,2
2020-05-01,18:00:00,URCA,8,0,7
2020-05-01,18:00:00,VARGEM GRANDE,10,0,7
2020-05-01,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-01,18:00:00,VAZ LOBO,20,2,13
2020-05-01,18:00:00,VICENTE DE CARVALHO,22,5,15
2020-05-01,18:00:00,VIDIGAL,11,1,3
2020-05-01,18:00:00,VIGARIO GERAL,26,6,16
2020-05-01,18:00:00,VILA DA PENHA,29,6,19
2020-05-01,18:00:00,VILA ISABEL,84,10,52
2020-05-01,18:00:00,VILA KENNEDY,2,1,1
2020-05-01,18:00:00,VILA KOSMOS,9,0,7
2020-05-01,18:00:00,VILA VALQUEIRE,40,3,21
2020-05-01,18:00:00,VISTA ALEGRE,15,1,7
2020-05-01,18:00:00,ZUMBI,1,0,1
2020-05-02,18:00:00,ABOLICAO,16,4,8
2020-05-02,18:00:00,ACARI,13,3,7
2020-05-02,18:00:00,AGUA SANTA,2,0,2
2020-05-02,18:00:00,ALTO DA BOA VISTA,8,1,5
2020-05-02,18:00:00,ANCHIETA,46,1,34
2020-05-02,18:00:00,ANDARAI,29,2,19
2020-05-02,18:00:00,ANIL,33,0,25
2020-05-02,18:00:00,BANCARIOS,9,2,5
2020-05-02,18:00:00,BANGU,149,28,88
2020-05-02,18:00:00,BARRA DA TIJUCA,323,20,247
2020-05-02,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-02,18:00:00,BARROS FILHO,15,2,9
2020-05-02,18:00:00,BENFICA,24,5,16
2020-05-02,18:00:00,BENTO RIBEIRO,26,2,19
2020-05-02,18:00:00,BONSUCESSO,79,10,47
2020-05-02,18:00:00,BOTAFOGO,166,9,126
2020-05-02,18:00:00,BRAS DE PINA,43,7,30
2020-05-02,18:00:00,CACHAMBI,27,1,20
2020-05-02,18:00:00,CACUIA,11,2,7
2020-05-02,18:00:00,CAJU,9,2,5
2020-05-02,18:00:00,CAMORIM,4,0,3
2020-05-02,18:00:00,CAMPINHO,12,1,6
2020-05-02,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-02,18:00:00,CAMPO GRANDE,217,31,120
2020-05-02,18:00:00,CASCADURA,16,1,9
2020-05-02,18:00:00,CATETE,25,2,19
2020-05-02,18:00:00,CATUMBI,13,1,8
2020-05-02,18:00:00,CAVALCANTE,8,1,6
2020-05-02,18:00:00,CENTRO,64,4,48
2020-05-02,18:00:00,CIDADE DE DEUS,20,4,10
2020-05-02,18:00:00,CIDADE NOVA,1,0,1
2020-05-02,18:00:00,CIDADE UNIVERSITARIA,4,0,3
2020-05-02,18:00:00,COCOTA,3,1,1
2020-05-02,18:00:00,COELHO NETO,26,5,19
2020-05-02,18:00:00,COLEGIO,26,2,19
2020-05-02,18:00:00,COMPLEXO DO ALEMAO,4,0,4
2020-05-02,18:00:00,COPACABANA,306,35,210
2020-05-02,18:00:00,CORDOVIL,29,3,21
2020-05-02,18:00:00,COSME VELHO,10,2,8
2020-05-02,18:00:00,COSMOS,30,4,20
2020-05-02,18:00:00,COSTA BARROS,22,2,17
2020-05-02,18:00:00,CURICICA,23,3,14
2020-05-02,18:00:00,DEL CASTILHO,21,1,17
2020-05-02,18:00:00,DEODORO,12,1,7
2020-05-02,18:00:00,ENCANTADO,9,2,2
2020-05-02,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-02,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-02,18:00:00,ENGENHO DE DENTRO,33,3,21
2020-05-02,18:00:00,ENGENHO NOVO,48,4,35
2020-05-02,18:00:00,ESTACIO,15,1,7
2020-05-02,18:00:00,FLAMENGO,90,10,65
2020-05-02,18:00:00,FORA DO MUNICIPIO,167,1,157
2020-05-02,18:00:00,FREGUESIA-ILHA,24,2,19
2020-05-02,18:00:00,FREGUESIA-JPA,48,3,33
2020-05-02,18:00:00,GALEAO,8,3,5
2020-05-02,18:00:00,GAMBOA,2,0,2
2020-05-02,18:00:00,GARDENIA AZUL,15,5,7
2020-05-02,18:00:00,GAVEA,41,5,25
2020-05-02,18:00:00,GLORIA,9,1,6
2020-05-02,18:00:00,GRAJAU,31,3,23
2020-05-02,18:00:00,GUADALUPE,27,2,18
2020-05-02,18:00:00,GUARATIBA,31,4,16
2020-05-02,18:00:00,HIGIENOPOLIS,14,1,11
2020-05-02,18:00:00,HONORIO GURGEL,12,1,8
2020-05-02,18:00:00,HUMAITA,25,1,18
2020-05-02,18:00:00,INDEFINIDO,786,1,356
2020-05-02,18:00:00,INHAUMA,44,8,29
2020-05-02,18:00:00,INHOAIBA,16,3,8
2020-05-02,18:00:00,IPANEMA,126,10,96
2020-05-02,18:00:00,IRAJA,77,9,51
2020-05-02,18:00:00,ITANHANGA,32,4,23
2020-05-02,18:00:00,JACARE,20,3,7
2020-05-02,18:00:00,JACAREPAGUA,119,13,83
2020-05-02,18:00:00,JACAREZINHO,4,1,1
2020-05-02,18:00:00,JARDIM AMERICA,31,3,24
2020-05-02,18:00:00,JARDIM BOTANICO,46,3,35
2020-05-02,18:00:00,JARDIM CARIOCA,21,3,12
2020-05-02,18:00:00,JARDIM GUANABARA,35,3,22
2020-05-02,18:00:00,JARDIM SULACAP,12,3,6
2020-05-02,18:00:00,JOA,2,0,2
2020-05-02,18:00:00,LAGOA,67,1,59
2020-05-02,18:00:00,LARANJEIRAS,54,8,40
2020-05-02,18:00:00,LEBLON,146,6,116
2020-05-02,18:00:00,LEME,21,3,15
2020-05-02,18:00:00,LINS DE VASCONCELOS,17,1,13
2020-05-02,18:00:00,MADUREIRA,25,1,14
2020-05-02,18:00:00,MAGALHAES BASTOS,12,2,8
2020-05-02,18:00:00,MANGUEIRA,22,2,11
2020-05-02,18:00:00,MANGUINHOS,20,1,12
2020-05-02,18:00:00,MARACANA,27,4,16
2020-05-02,18:00:00,MARE,28,6,18
2020-05-02,18:00:00,MARECHAL HERMES,39,1,29
2020-05-02,18:00:00,MARIA DA GRACA,4,1,2
2020-05-02,18:00:00,MEIER,76,2,60
2020-05-02,18:00:00,MONERO,3,0,1
2020-05-02,18:00:00,OLARIA,44,5,32
2020-05-02,18:00:00,OSWALDO CRUZ,21,2,14
2020-05-02,18:00:00,PACIENCIA,46,8,23
2020-05-02,18:00:00,PADRE MIGUEL,39,6,24
2020-05-02,18:00:00,PAQUETA,1,0,1
2020-05-02,18:00:00,PARADA DE LUCAS,16,1,10
2020-05-02,18:00:00,PARQUE ANCHIETA,6,0,6
2020-05-02,18:00:00,PAVUNA,61,5,36
2020-05-02,18:00:00,PECHINCHA,34,5,22
2020-05-02,18:00:00,PEDRA DE GUARATIBA,10,2,6
2020-05-02,18:00:00,PENHA,64,4,36
2020-05-02,18:00:00,PENHA CIRCULAR,21,2,15
2020-05-02,18:00:00,PIEDADE,41,7,20
2020-05-02,18:00:00,PILARES,16,1,13
2020-05-02,18:00:00,PITANGUEIRAS,7,3,4
2020-05-02,18:00:00,PORTUGUESA,21,1,16
2020-05-02,18:00:00,PRACA DA BANDEIRA,9,1,5
2020-05-02,18:00:00,PRACA SECA,34,1,27
2020-05-02,18:00:00,PRAIA DA BANDEIRA,5,0,4
2020-05-02,18:00:00,QUINTINO BOCAIUVA,14,2,9
2020-05-02,18:00:00,RAMOS,45,3,34
2020-05-02,18:00:00,REALENGO,117,24,71
2020-05-02,18:00:00,RECREIO DOS BANDEIRANTES,97,11,59
2020-05-02,18:00:00,RIACHUELO,9,1,5
2020-05-02,18:00:00,RIBEIRA,3,1,2
2020-05-02,18:00:00,RICARDO ALBUQUERQUE,13,0,6
2020-05-02,18:00:00,RIO COMPRIDO,41,6,25
2020-05-02,18:00:00,ROCHA,10,0,9
2020-05-02,18:00:00,ROCHA MIRANDA,33,3,19
2020-05-02,18:00:00,ROCINHA,74,9,55
2020-05-02,18:00:00,SAMPAIO,7,1,4
2020-05-02,18:00:00,SANTA CRUZ,96,23,47
2020-05-02,18:00:00,SANTA TERESA,29,2,24
2020-05-02,18:00:00,SANTISSIMO,34,5,21
2020-05-02,18:00:00,SANTO CRISTO,15,2,9
2020-05-02,18:00:00,SAO CONRADO,35,1,30
2020-05-02,18:00:00,SAO CRISTOVAO,35,3,27
2020-05-02,18:00:00,SAO FRANCISCO XAVIER,3,1,2
2020-05-02,18:00:00,SAUDE,1,0,1
2020-05-02,18:00:00,SENADOR CAMARA,28,3,19
2020-05-02,18:00:00,SENADOR VASCONCELOS,15,2,10
2020-05-02,18:00:00,SEPETIBA,19,5,9
2020-05-02,18:00:00,TANQUE,16,4,8
2020-05-02,18:00:00,TAQUARA,82,3,55
2020-05-02,18:00:00,TAUA,25,2,14
2020-05-02,18:00:00,TIJUCA,206,23,122
2020-05-02,18:00:00,TODOS OS SANTOS,14,1,8
2020-05-02,18:00:00,TOMAS COELHO,14,3,9
2020-05-02,18:00:00,TURIACU,4,0,2
2020-05-02,18:00:00,URCA,10,1,7
2020-05-02,18:00:00,VARGEM GRANDE,10,0,7
2020-05-02,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-02,18:00:00,VAZ LOBO,20,2,13
2020-05-02,18:00:00,VICENTE DE CARVALHO,22,5,15
2020-05-02,18:00:00,VIDIGAL,11,1,3
2020-05-02,18:00:00,VIGARIO GERAL,26,6,16
2020-05-02,18:00:00,VILA DA PENHA,30,6,19
2020-05-02,18:00:00,VILA ISABEL,85,11,53
2020-05-02,18:00:00,VILA KENNEDY,2,1,1
2020-05-02,18:00:00,VILA KOSMOS,9,0,7
2020-05-02,18:00:00,VILA VALQUEIRE,41,3,23
2020-05-02,18:00:00,VISTA ALEGRE,15,1,8
2020-05-02,18:00:00,ZUMBI,1,0,1
2020-05-03,18:00:00,ABOLICAO,18,4,8
2020-05-03,18:00:00,ACARI,15,4,7
2020-05-03,18:00:00,AGUA SANTA,3,0,2
2020-05-03,18:00:00,ALTO DA BOA VISTA,8,1,5
2020-05-03,18:00:00,ANCHIETA,47,3,33
2020-05-03,18:00:00,ANDARAI,30,2,21
2020-05-03,18:00:00,ANIL,33,0,25
2020-05-03,18:00:00,BANCARIOS,9,2,5
2020-05-03,18:00:00,BANGU,162,32,87
2020-05-03,18:00:00,BARRA DA TIJUCA,327,21,252
2020-05-03,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-03,18:00:00,BARROS FILHO,15,2,9
2020-05-03,18:00:00,BENFICA,25,5,16
2020-05-03,18:00:00,BENTO RIBEIRO,27,2,19
2020-05-03,18:00:00,BONSUCESSO,81,10,47
2020-05-03,18:00:00,BOTAFOGO,170,10,127
2020-05-03,18:00:00,BRAS DE PINA,47,7,32
2020-05-03,18:00:00,CACHAMBI,28,1,20
2020-05-03,18:00:00,CACUIA,12,2,7
2020-05-03,18:00:00,CAJU,11,2,5
2020-05-03,18:00:00,CAMORIM,6,0,3
2020-05-03,18:00:00,CAMPINHO,12,1,6
2020-05-03,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-03,18:00:00,CAMPO GRANDE,225,33,121
2020-05-03,18:00:00,CASCADURA,17,1,9
2020-05-03,18:00:00,CATETE,25,2,19
2020-05-03,18:00:00,CATUMBI,15,1,8
2020-05-03,18:00:00,CAVALCANTE,8,1,6
2020-05-03,18:00:00,CENTRO,64,4,48
2020-05-03,18:00:00,CIDADE DE DEUS,21,4,10
2020-05-03,18:00:00,CIDADE NOVA,2,0,1
2020-05-03,18:00:00,CIDADE UNIVERSITARIA,4,0,3
2020-05-03,18:00:00,COCOTA,4,1,1
2020-05-03,18:00:00,COELHO NETO,28,5,19
2020-05-03,18:00:00,COLEGIO,28,2,19
2020-05-03,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-03,18:00:00,COPACABANA,314,35,212
2020-05-03,18:00:00,CORDOVIL,30,3,21
2020-05-03,18:00:00,COSME VELHO,10,2,8
2020-05-03,18:00:00,COSMOS,30,4,20
2020-05-03,18:00:00,COSTA BARROS,22,2,17
2020-05-03,18:00:00,CURICICA,23,3,15
2020-05-03,18:00:00,DEL CASTILHO,23,1,18
2020-05-03,18:00:00,DEODORO,12,1,7
2020-05-03,18:00:00,ENCANTADO,13,2,2
2020-05-03,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-03,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-03,18:00:00,ENGENHO DE DENTRO,33,3,21
2020-05-03,18:00:00,ENGENHO NOVO,51,5,35
2020-05-03,18:00:00,ESTACIO,17,1,7
2020-05-03,18:00:00,FLAMENGO,92,11,66
2020-05-03,18:00:00,FORA DO MUNICIPIO,160,0,151
2020-05-03,18:00:00,FREGUESIA-ILHA,26,2,19
2020-05-03,18:00:00,FREGUESIA-JPA,50,3,36
2020-05-03,18:00:00,GALEAO,8,3,5
2020-05-03,18:00:00,GAMBOA,2,0,2
2020-05-03,18:00:00,GARDENIA AZUL,16,5,7
2020-05-03,18:00:00,GAVEA,43,5,26
2020-05-03,18:00:00,GLORIA,9,1,6
2020-05-03,18:00:00,GRAJAU,32,3,23
2020-05-03,18:00:00,GUADALUPE,29,2,18
2020-05-03,18:00:00,GUARATIBA,31,4,16
2020-05-03,18:00:00,HIGIENOPOLIS,14,1,11
2020-05-03,18:00:00,HONORIO GURGEL,12,1,8
2020-05-03,18:00:00,HUMAITA,26,1,18
2020-05-03,18:00:00,INDEFINIDO,875,1,366
2020-05-03,18:00:00,INHAUMA,45,8,29
2020-05-03,18:00:00,INHOAIBA,16,3,8
2020-05-03,18:00:00,IPANEMA,127,11,96
2020-05-03,18:00:00,IRAJA,82,9,51
2020-05-03,18:00:00,ITANHANGA,32,4,23
2020-05-03,18:00:00,JACARE,23,3,7
2020-05-03,18:00:00,JACAREPAGUA,123,13,84
2020-05-03,18:00:00,JACAREZINHO,4,1,1
2020-05-03,18:00:00,JARDIM AMERICA,31,3,24
2020-05-03,18:00:00,JARDIM BOTANICO,47,3,37
2020-05-03,18:00:00,JARDIM CARIOCA,21,3,12
2020-05-03,18:00:00,JARDIM GUANABARA,36,4,23
2020-05-03,18:00:00,JARDIM SULACAP,13,3,6
2020-05-03,18:00:00,JOA,2,0,2
2020-05-03,18:00:00,LAGOA,67,1,59
2020-05-03,18:00:00,LARANJEIRAS,55,8,40
2020-05-03,18:00:00,LEBLON,148,8,118
2020-05-03,18:00:00,LEME,20,2,15
2020-05-03,18:00:00,LINS DE VASCONCELOS,18,1,13
2020-05-03,18:00:00,MADUREIRA,27,2,15
2020-05-03,18:00:00,MAGALHAES BASTOS,12,2,8
2020-05-03,18:00:00,MANGUEIRA,22,2,11
2020-05-03,18:00:00,MANGUINHOS,24,1,13
2020-05-03,18:00:00,MARACANA,28,4,17
2020-05-03,18:00:00,MARE,30,6,18
2020-05-03,18:00:00,MARECHAL HERMES,41,2,29
2020-05-03,18:00:00,MARIA DA GRACA,4,1,2
2020-05-03,18:00:00,MEIER,79,2,60
2020-05-03,18:00:00,MONERO,3,0,1
2020-05-03,18:00:00,OLARIA,50,5,32
2020-05-03,18:00:00,OSWALDO CRUZ,22,2,14
2020-05-03,18:00:00,PACIENCIA,47,8,23
2020-05-03,18:00:00,PADRE MIGUEL,44,6,24
2020-05-03,18:00:00,PAQUETA,1,0,1
2020-05-03,18:00:00,PARADA DE LUCAS,17,1,10
2020-05-03,18:00:00,PARQUE ANCHIETA,7,0,6
2020-05-03,18:00:00,PAVUNA,63,6,37
2020-05-03,18:00:00,PECHINCHA,34,5,22
2020-05-03,18:00:00,PEDRA DE GUARATIBA,10,2,6
2020-05-03,18:00:00,PENHA,65,5,37
2020-05-03,18:00:00,PENHA CIRCULAR,24,2,15
2020-05-03,18:00:00,PIEDADE,41,7,21
2020-05-03,18:00:00,PILARES,19,2,13
2020-05-03,18:00:00,PITANGUEIRAS,8,3,4
2020-05-03,18:00:00,PORTUGUESA,21,2,15
2020-05-03,18:00:00,PRACA DA BANDEIRA,10,2,5
2020-05-03,18:00:00,PRACA SECA,37,1,27
2020-05-03,18:00:00,PRAIA DA BANDEIRA,5,0,4
2020-05-03,18:00:00,QUINTINO BOCAIUVA,15,2,9
2020-05-03,18:00:00,RAMOS,50,4,34
2020-05-03,18:00:00,REALENGO,130,25,72
2020-05-03,18:00:00,RECREIO DOS BANDEIRANTES,102,11,62
2020-05-03,18:00:00,RIACHUELO,10,1,5
